period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	81.8942        	5.66017        	4.86713        	2.71314        	12.6374        	15.7478        	25.1007        
2	103.738        	7.16904        	5.5917         	2.96929        	12.4899        	14.3972        	21.8301        
3	69.6992        	4.90367        	4.34174        	2.45081        	11.7109        	14.8073        	23.8777        
4	92.9491        	15.3525        	8.97127        	4.1873         	13.5241        	13.2318        	18.0013        
5	84.011         	7.82834        	5.05627        	2.46684        	9.0085         	9.75409        	14.1443        
6	65.8386        	9.19591        	5.52564        	2.60234        	8.70887        	8.6504         	11.921         
7	15.5784        	27.1876        	8.45546        	3.05969        	5.96311        	4.55792        	5.3298         
8	21.9688        	13.8644        	5.52031        	2.17834        	5.14868        	4.45396        	5.62518        
9	25.1307        	18.3538        	7.14258        	2.80183        	6.50297        	5.48298        	6.81196        
10	42.4523        	7.40243        	3.9641         	1.77384        	5.51272        	5.54296        	7.67117        
11	66.2922        	6.69236        	4.2214         	2.03331        	7.25458        	7.68107        	11.002         
12	26.744         	10.8816        	4.69076        	1.90693        	4.86785        	4.49773        	5.91653        
13	22.5962        	10.6782        	4.75859        	1.97675        	5.17453        	4.4604         	5.62338        
14	31.0862        	6.18163        	3.22095        	1.42239        	4.30657        	4.2417         	5.80151        
15	21.3386        	10.0461        	4.32032        	1.75928        	4.46389        	3.96151        	5.08432        
16	34.7223        	4.03438        	2.40929        	1.13065        	3.8754         	4.03268        	5.7163         
17	26.4621        	7.59769        	3.8511         	1.68537        	4.90302        	4.42786        	5.75528        
18	38.5222        	4.73112        	2.72613        	1.2609         	4.22906        	4.44366        	6.32311        
19	28.859         	7.57778        	3.6364         	1.54836        	4.36374        	4.2192         	5.70294        
20	23.6894        	8.37335        	3.93808        	1.66696        	4.56923        	4.11484        	5.3321         
21	26.0248        	5.17576        	2.73891        	1.21721        	3.72168        	3.6148         	4.90914        
22	49.0313        	4.54183        	2.7156         	1.28294        	4.53481        	5.02884        	7.37845        
23	22.154         	5.13648        	2.7571         	1.23525        	3.76884        	3.4576         	4.5464         
24	30.0425        	5.76454        	2.73781        	1.16569        	3.37061        	3.56732        	5.08572        
25	29.5229        	4.51055        	2.6211         	1.21332        	3.98192        	3.88904        	5.31594        
