period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	44.4895        	3.30376        	2.39093        	1.22103        	4.80856        	5.21986        	7.64982        
2	39.1766        	2.64457        	1.98685        	1.03257        	4.23043        	4.72932        	7.06601        
3	38.7508        	2.47999        	2.04052        	1.10808        	4.95284        	5.90656        	9.20387        
4	40.3999        	3.35496        	2.32817        	1.16616        	4.4244         	4.67942        	6.74334        
5	43.5996        	3.03281        	2.25303        	1.16456        	4.7075         	5.20571        	7.72358        
6	51.4739        	2.92976        	2.07022        	1.07072        	4.57603        	5.78552        	9.16258        
7	35.7767        	3.61969        	2.37276        	1.15833        	4.17787        	4.26877        	6.01542        
8	31.9257        	3.20726        	2.09764        	1.02284        	3.69097        	3.77802        	5.33012        
9	37.0642        	2.6969         	1.94498        	0.991422       	3.91388        	4.26035        	6.25698        
10	45.1998        	3.13818        	2.33274        	1.20587        	4.87566        	5.3883         	7.99304        
11	38.1506        	2.55183        	1.91606        	0.995274       	4.08229        	4.56541        	6.82506        
12	51.5088        	3.25228        	2.14576        	1.06986        	4.24746        	5.13122        	7.90909        
13	38.0261        	2.50408        	1.62985        	0.806094       	3.16085        	3.78245        	5.80327        
14	34.0762        	2.65392        	1.86018        	0.935633       	3.60367        	3.85672        	5.60268        
15	44.5511        	2.82705        	2.17796        	1.14899        	4.89715        	5.70341        	8.72633        
16	29.2049        	3.49086        	2.18543        	1.04513        	3.6301         	3.62106        	5.02474        
17	31.1444        	3.7323         	2.33963        	1.11959        	3.88847        	3.87475        	5.37325        
18	36.7175        	2.9966         	2.07502        	1.03792        	3.94643        	4.17985        	6.03241        
19	38.799         	3.51447        	2.37137        	1.17238        	4.34178        	4.51112        	6.42899        
20	36.8273        	3.51074        	2.33444        	1.14657        	4.19227        	4.31975        	6.12274        
21	40.8247        	3.08343        	2.1982         	1.11423        	4.34347        	4.67687        	6.82279        
22	35.8285        	3.22671        	2.17398        	1.07397        	3.97894        	4.13903        	5.90335        
23	32.2992        	3.42963        	2.21273        	1.07225        	3.8219         	3.87529        	5.43532        
24	25.1048        	4.4483         	2.5451         	1.17145        	3.76092        	3.56636        	4.788          
25	37.8266        	3.82309        	2.50845        	1.22489        	4.41997        	4.51188        	6.35576        
