period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	62.973         	4.40831        	3.80117        	2.12125        	9.84845        	12.2403        	19.4677        
2	43.7713        	5.72299        	3.47275        	1.64256        	5.56387        	5.59825        	7.77485        
3	74.5513        	4.99507        	3.81611        	2.02189        	8.65498        	10.3922        	16.0672        
4	57.4592        	3.75217        	3.03589        	1.6452         	7.33302        	8.88973        	13.908         
5	23.6403        	7.27412        	3.43971        	1.45746        	4.01494        	3.7697         	5.00177        
6	55.903         	6.90296        	4.15962        	1.9653         	6.68844        	6.9241         	9.75805        
7	22.6214        	11.5468        	4.92682        	2.00513        	5.01908        	4.401          	5.59764        
8	51.899         	6.18973        	3.62866        	1.69612        	5.73167        	6.07568        	8.66869        
9	56.8739        	9.19692        	5.35579        	2.49216        	8.07592        	7.91233        	10.7877        
10	69.0156        	5.98446        	4.10519        	2.053          	7.71973        	8.26675        	11.9492        
11	38.8948        	7.2504         	3.72805        	1.64177        	4.94485        	5.0391         	7.01384        
12	44.2465        	7.94689        	4.36997        	1.98086        	6.19704        	6.10481        	8.34217        
13	72.5004        	5.33606        	3.75548        	1.90965        	7.56299        	8.6175         	12.8992        
14	52.0135        	6.38597        	3.90996        	1.85767        	6.363          	6.49141        	9.08647        
15	43.502         	6.79907        	3.83018        	1.75428        	5.6412         	5.67871        	7.86557        
16	47.9063        	6.69784        	3.30832        	1.4474         	4.48056        	5.10617        	7.58898        
17	53.6969        	5.91505        	3.43849        	1.60459        	5.47322        	5.9684         	8.65228        
18	19.4167        	12.2778        	4.84873        	1.90513        	4.45604        	3.88361        	4.9261         
19	20.971         	12.3426        	5.27792        	2.16529        	5.46858        	4.57294        	5.64887        
20	20.8777        	8.59237        	3.9978         	1.69232        	4.57686        	3.98455        	5.0531         
21	18.3409        	10.0366        	4.40201        	1.82577        	4.7209         	3.94765        	4.88009        
22	24.5133        	9.40208        	4.3718         	1.84563        	4.98031        	4.44139        	5.7123         
23	23.4098        	11.1277        	4.92678        	2.04089        	5.28145        	4.59187        	5.81155        
24	47.1499        	8.59964        	4.87854        	2.24266        	7.10978        	6.81786        	9.1827         
25	74.7299        	6.93338        	4.44931        	2.16806        	7.8831         	8.59392        	12.4872        
