period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	16.559         	1.94362        	2.25472        	1.48208        	9.59504        	15.9321        	29.8277        
2	18.7906        	2.24003        	2.60533        	1.72689        	11.3452        	19.1809        	35.9214        
3	16.9238        	2.00426        	2.3279         	1.54281        	10.1898        	17.2782        	32.5106        
4	19.3211        	2.10286        	2.34597        	1.51628        	9.53132        	15.4234        	28.493         
5	17.6546        	2.12558        	2.49153        	1.64818        	10.7634        	18.0554        	33.8291        
6	17.2293        	2.08947        	2.45289        	1.63587        	10.9143        	18.7006        	35.2525        
7	20.6595        	2.31008        	2.60747        	1.69602        	10.749         	17.5519        	32.4836        
8	20.1064        	2.19225        	2.44738        	1.58179        	9.93103        	16.0552        	29.6372        
9	15.3748        	1.93711        	2.31782        	1.56533        	10.7358        	18.8686        	35.8889        
10	14.072         	1.84474        	2.2501         	1.53903        	10.8352        	19.5226        	37.3367        
11	15.0603        	1.89514        	2.26697        	1.53101        	10.5116        	18.4863        	35.1969        
12	13.8894        	1.7793         	2.14783        	1.45989        	10.173         	18.1347        	34.6886        
13	21.3032        	2.38782        	2.69609        	1.75393        	11.0952        	18.1027        	33.4463        
14	23.2695        	2.41973        	2.64518        	1.67702        	10.0411        	15.5147        	28.0434        
15	15.411         	1.85549        	2.17474        	1.45032        	9.73318        	16.7349        	31.7136        
16	22.3247        	2.20811        	2.36307        	1.47934        	8.68226        	13.1349        	23.549         
17	20.731         	2.09025        	2.25953        	1.42289        	8.46608        	12.9618        	23.405         
18	23.8218        	2.11789        	2.14535        	1.31038        	7.40621        	10.8631        	19.117         
19	37.2888        	2.72102        	2.47063        	1.41237        	6.90512        	8.89333        	14.5072        
20	33.952         	2.57922        	2.394          	1.39193        	7.1024         	9.55123        	15.9537        
21	26.321         	2.22749        	2.21111        	1.3262         	7.16562        	10.0449        	17.2694        
22	23.4006        	2.01231        	2.01753        	1.21702        	6.67246        	9.46638        	16.4048        
23	23.8587        	2.10367        	2.13333        	1.29502        	7.17595        	10.2844        	17.9183        
24	29.7971        	2.57322        	2.55859        	1.54478        	8.46313        	12.0994        	20.9419        
25	19.571         	1.93557        	2.06697        	1.30253        	7.84084        	12.167         	22.0888        
