period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	6.66875        	59.8266        	37.6042        	9.72817        	7.6838         	4.34513        	4.24602        
2	9.15228        	83.898         	35.0178        	9.76878        	9.87023        	5.84186        	5.79852        
3	5.7595         	34.1893        	53.8402        	13.4676        	9.64314        	5.10109        	4.71924        
4	8.15054        	65.4282        	44.5183        	11.8512        	10.3798        	5.87606        	5.67594        
5	3.59668        	14.3284        	66.5708        	18.1414        	8.53794        	4.06235        	3.53762        
6	6.18412        	29.3156        	80.3081        	20.7257        	12.2905        	6.21979        	5.59091        
7	2.23469        	5.12629        	32.6202        	46.6326        	9.82901        	3.86028        	2.99393        
8	3.70584        	14.194         	68.2265        	19.3324        	9.00212        	4.27392        	3.71192        
9	3.10435        	7.55939        	48.0373        	58.8334        	13.0468        	5.1881         	4.04795        
10	3.20694        	14.556         	60.9811        	15.9088        	7.20569        	3.40324        	2.97246        
11	3.50311        	17.5671        	50.9832        	12.3           	6.94645        	3.45192        	3.09598        
12	2.72145        	9.71096        	56.3728        	17.8549        	7.23611        	3.31674        	2.83001        
13	3.34695        	10.3717        	66.5122        	31.8942        	10.3608        	4.52876        	3.7508         
14	11.6925        	101.838        	26.5869        	8.05781        	10.2663        	6.45786        	6.62868        
15	2.74454        	6.1929         	39.316         	48.3433        	11.2122        	4.55893        	3.60335        
16	1.60124        	3.54043        	22.1356        	46.3997        	8.2292         	3.04869        	2.28419        
17	1.83083        	2.30207        	10.3567        	29.4379        	14.0765        	4.78094        	3.35672        
18	2.00685        	2.03657        	7.88717        	18.1903        	20.3088        	6.42564        	4.2606         
19	2.63828        	2.63033        	10.0509        	22.5441        	28.2517        	8.86558        	5.79452        
20	3.02058        	4.02134        	18.5564        	53.1076        	22.4484        	7.73896        	5.4504         
21	3.15267        	8.35816        	54.7222        	42.7741        	11.4092        	4.77137        	3.84206        
22	4.12747        	40.9698        	17.1485        	4.60397        	4.57981        	2.66752        	2.6371         
23	5.62856        	50.3222        	11.1948        	3.38981        	4.50774        	2.87213        	2.99233        
24	8.30653        	41.7254        	9.88002        	3.23563        	5.05652        	3.45299        	3.75502        
25	3.64345        	38.0531        	14.6248        	3.9195         	3.83929        	2.25045        	2.2412         
