period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	1030.55        	42.0895        	28.7138        	13.8137        	54.5833        	52.9907        	74.7878        
2	1066.59        	45.5707        	30.8019        	14.7963        	58.3001        	56.8629        	80.501         
3	598.536        	43.6514        	27.5193        	12.8705        	48.0788        	45.4533        	62.8968        
4	506.559        	45.346         	28.9163        	13.4344        	49.4606        	45.2049        	61.1065        
5	663.111        	47.7201        	31.2013        	14.6673        	55.2729        	51.4559        	70.4772        
6	631.629        	45.7608        	29.4587        	13.8186        	51.8928        	48.6177        	66.8767        
7	400.242        	40.2803        	24.9326        	11.4837        	41.5812        	37.8968        	51.1103        
8	291.738        	42.2716        	25.7731        	11.6648        	40.8012        	35.3428        	46.0166        
9	247.798        	38.628         	22.8061        	10.2253        	35.2254        	30.4239        	39.5506        
10	241.355        	46.7396        	25.2793        	11.0729        	36.4398        	31.5996        	41.1731        
11	253.606        	63.9977        	32.8229        	14.0851        	44.5306        	37.7207        	48.3597        
12	432.661        	75.8923        	42.9604        	19.0223        	63.9042        	55.3278        	72.0137        
13	1246.1         	38.4831        	26.2844        	12.7607        	51.3867        	51.1533        	73.4544        
14	603.226        	41.5092        	27.9364        	13.1992        	50.1747        	46.1724        	62.746         
15	1013.52        	35.9396        	25.4683        	12.3717        	49.7425        	48.1318        	67.79          
16	837.202        	35.6129        	24.1819        	11.6244        	45.8502        	44.625         	63.0613        
17	708.445        	44.0312        	29.1116        	13.7637        	52.5092        	49.4505        	68.2927        
18	444.204        	59.1679        	34.6737        	15.6376        	54.4087        	48.5876        	64.6286        
19	571.562        	68.7915        	41.4204        	18.829         	66.5394        	59.5887        	79.4261        
20	2186.43        	53.3296        	38.3648        	18.8335        	77.6412        	76.1918        	108.588        
21	5510.79        	49.5852        	39.0182        	20.0573        	90.6394        	97.0783        	147.373        
22	4334.65        	44.0276        	34.4868        	17.8289        	81.4702        	89.6033        	138.331        
23	1494.68        	41.7844        	36.2157        	19.5405        	97.5715        	113.597        	183.671        
24	2218.89        	44.8469        	37.6313        	19.9771        	96.2719        	109.747        	174.159        
25	606.992        	35.006         	34.3229        	19.8521        	115.117        	153.597        	278.25         
