period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	82.4508        	84.2746        	353.037        	1184.06        	720.151        	211.734        	151.105        
2	81.9914        	80.6998        	326.508        	1090.24        	695.251        	206.755        	148.991        
3	62.0839        	61.4771        	254.964        	890.942        	601.247        	163.409        	115.576        
4	81.5263        	83.0714        	338.658        	1144.45        	610.397        	190.094        	140.224        
5	73.5602        	80.6148        	371.376        	1412.76        	533.279        	165.988        	123.095        
6	73.9829        	75.906         	341.862        	1352.25        	534.377        	168.821        	125.947        
7	66.7994        	78.4735        	415.467        	1555.99        	404.41         	135.888        	104.073        
8	75.5035        	78.9617        	407.982        	1436.61        	577.788        	173.169        	128.759        
9	84.3696        	84.3235        	387.361        	1506.54        	757.894        	213.029        	153.551        
10	81.63          	86.5346        	399.677        	1624.54        	733.673        	204.779        	146.498        
11	74.885         	81.841         	384.579        	1679.23        	603.424        	180.094        	130.68         
12	71.2476        	75.5446        	367.74         	1556.2         	621.404        	171.009        	124.169        
13	62.2588        	65.9992        	313.508        	1326.47        	503.196        	148.828        	108.629        
14	72.0173        	76.3618        	353.151        	1433.04        	562.691        	170.6          	124.956        
15	84.0024        	90.1714        	405.613        	1641.33        	604.94         	192.228        	142.548        
16	132.186        	125.97         	636.672        	1798.03        	1137.48        	301.163        	225.668        
17	104.706        	125.712        	770.681        	2332.63        	911.254        	240.066        	175.339        
18	85.7117        	89.0388        	470.026        	1841.34        	920.75         	232.679        	162.907        
19	77.2661        	79.2266        	384.806        	1545.31        	714.683        	188.783        	136.33         
20	74.8613        	71.863         	301.802        	1147.31        	764.244        	204.617        	143.644        
21	53.6394        	52.1556        	222.17         	762.782        	522.87         	133.572        	95.989         
22	60.3462        	58.0925        	235.755        	741.319        	496.422        	143.755        	105.668        
23	62.1859        	61.3585        	256.154        	763.632        	495.942        	147.346        	108.418        
24	69.1433        	70.0567        	298.441        	959.904        	515.914        	159.111        	118.106        
25	67.8619        	68.1729        	308.473        	1044.45        	578.706        	161.025        	118.032        
