period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	824.602        	33.4323        	32.9409        	18.149         	93.2378        	101.806        	158.309        
2	2279.33        	38.0811        	35.6098        	18.8868        	88.8408        	88.6543        	128.349        
3	1007.79        	37.6705        	35.4424        	19.6178        	103.193        	122.114        	201.406        
4	2271.05        	93.7843        	69.5688        	32.7777        	125.027        	115.359        	158.652        
5	2718.74        	74.9441        	49.2632        	23.7048        	94.8766        	95.6981        	138.903        
6	1117.98        	77.9983        	48.8696        	22.6981        	83.9599        	79.3022        	109.718        
7	144.742        	202.035        	67.5083        	24.8745        	59.688         	42.3097        	48.2774        
8	190.671        	111.21         	48.8732        	19.7547        	55.9631        	43.0969        	51.7805        
9	191.982        	123.739        	56.4416        	22.7939        	64.5699        	48.4921        	57.2525        
10	568.797        	65.9744        	38.6663        	17.5337        	61.9497        	55.2245        	73.4832        
11	1336.19        	50.3275        	36.1598        	17.5432        	70.2978        	66.0236        	91.1808        
12	287.374        	93.0715        	45.114         	18.9048        	57.7894        	47.1834        	59.1935        
13	217.455        	89.5867        	42.2909        	17.5258        	51.9687        	41.5706        	51.2788        
14	334.784        	49.2013        	29.5195        	13.3371        	46.4938        	40.3178        	52.5598        
15	191.923        	77.3215        	38.0783        	15.9023        	47.9324        	37.9493        	46.4766        
16	551.364        	34.6141        	22.9421        	10.8599        	41.4826        	38.8302        	53.418         
17	215.736        	49.0872        	29.0538        	12.8675        	43.0713        	35.2649        	44.1478        
18	706.951        	38.8153        	25.7788        	12.1591        	46.5036        	42.8409        	58.4605        
19	288.307        	56.7264        	32.5176        	14.355         	48.1236        	40.2877        	51.3184        
20	214.344        	63.0958        	33.3586        	14.3142        	45.2745        	36.9179        	46.1194        
21	298.207        	39.9322        	24.2279        	10.9652        	38.5218        	33.2918        	43.3528        
22	892.181        	32.3124        	24.0049        	11.7102        	47.6283        	44.1915        	60.6924        
23	249.704        	43.3475        	24.5081        	10.8687        	36.6552        	31.6963        	41.2487        
24	367.392        	47.0848        	28.6607        	12.9711        	45.6519        	39.4376        	51.3724        
25	384.827        	33.9438        	22.0996        	10.2741        	37.942         	33.7829        	44.9149        
