period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	2128.66        	61.6505        	61.9672        	34.2238        	177.985        	191.596        	298.201        
2	3124.21        	91.4033        	67.9717        	32.7714        	131.247        	124.254        	175.626        
3	2187.63        	65.5008        	59.4088        	31.4403        	151.245        	143.496        	201.29         
4	1844.74        	46.5361        	44.9783        	24.3428        	121.968        	123.136        	184.788        
5	860.119        	90.9598        	61.0284        	27.5311        	95.2834        	78.2525        	99.3089        
6	839.369        	75.9161        	59.7375        	29.2146        	118.308        	98.0935        	123.828        
7	474.322        	106.355        	67.4737        	29.5531        	98.5111        	73.4393        	87.1906        
8	949.334        	85.4366        	62.5241        	30.1424        	120.756        	101.775        	130.129        
9	1197.83        	92.8735        	73.391         	35.4067        	137.746        	113.224        	142.279        
10	1556.02        	64.4672        	54.4827        	27.5928        	120.043        	104.962        	138.534        
11	1120.49        	81.2844        	61.1771        	28.9449        	111.393        	91.7136        	116.979        
12	1044.62        	102.089        	74.5898        	35.0863        	131.324        	109.509        	138.968        
13	2586.13        	82.5905        	67.6125        	34.4033        	152.617        	141.644        	193.845        
14	2542.49        	90.7034        	69.8952        	33.9922        	136.31         	122.219        	164.654        
15	1463.76        	91.9807        	66.9127        	31.8437        	125.705        	107.132        	140.232        
16	1113.24        	83.7763        	63.2996        	30.4742        	122.545        	101.858        	131.203        
17	1699.35        	90.4558        	68.7335        	33.3758        	135.428        	119.56         	158.993        
18	511.041        	133.95         	77.1739        	32.815         	102.758        	77.6506        	93.1212        
19	353.364        	167.608        	88.8271        	37.3318        	113.86         	85.6174        	101.161        
20	406.961        	130.745        	68.8976        	29.6055        	95.8529        	73.7849        	88.9726        
21	342.996        	149.785        	78.4894        	32.9859        	100.377        	76.6714        	91.5725        
22	382.492        	133.152        	75.3739        	32.8231        	106.548        	82.7287        	99.7006        
23	409.325        	155.52         	87.4966        	37.4774        	117.741        	90.5767        	108.592        
24	740.722        	139.708        	89.118         	40.991         	148.358        	123.046        	154.587        
25	1424.13        	83.4782        	65.3187        	32.5279        	137.573        	117.145        	151.23         
