period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	627.781        	18.7219        	16.5016        	8.97185        	45.494         	53.8949        	88.1971        
2	1220.93        	21.9198        	18.4332        	9.78473        	47.2205        	53.5907        	84.8916        
3	263.672        	14.6639        	14.4678        	8.35121        	48.0756        	63.9011        	114.776        
4	436.383        	16.4765        	15.05          	8.33206        	43.8906        	53.7422        	90.2563        
5	927.374        	18.9632        	16.276         	8.69782        	42.5453        	48.5031        	77.166         
6	410.959        	16.4732        	15.1971        	8.46281        	45.1516        	55.9676        	94.9334        
7	672.355        	16.6801        	14.2912        	7.67434        	37.9193        	44.1029        	71.0775        
8	767.038        	16.7862        	14.8694        	8.00748        	39.8056        	45.1762        	71.8719        
9	1016.19        	19.8455        	17.0843        	9.13212        	44.735         	50.9049        	80.9618        
10	406.071        	15.028         	14.2351        	7.8979         	41.7642        	49.4947        	81.6955        
11	1660.84        	22.8084        	17.0958        	8.58996        	37.0835        	38.4796        	57.0225        
12	391.707        	25.476         	16.8406        	7.93411        	30.0784        	27.8575        	38.0521        
13	769.363        	25.4881        	17.7008        	8.57434        	34.3736        	33.605         	47.7015        
14	388.362        	27.5224        	18.0433        	8.45863        	31.782         	29.094         	39.429         
15	224.863        	30.275         	17.8302        	8.05054        	28.0553        	24.9504        	33.0883        
16	158.848        	37.009         	20.0978        	8.75074        	28.3919        	23.926         	30.5533        
17	249.438        	27.6919        	16.5798        	7.56547        	26.924         	24.4815        	32.973         
18	172.291        	36.6879        	19.4977        	8.48693        	27.5706        	23.6952        	30.6881        
19	213.409        	35.0406        	19.4422        	8.62524        	29.046         	25.6409        	33.8253        
20	1177.96        	24.3248        	17.3758        	8.56058        	35.5056        	35.9066        	52.1975        
21	1605.72        	20.1807        	15.2785        	7.72092        	33.7275        	35.3822        	52.8435        
22	639.297        	24.2616        	17.2086        	8.32997        	33.2646        	31.6904        	44.1809        
23	467.988        	27.5774        	18.4164        	8.7246         	33.4302        	31.2903        	43.0591        
24	451.467        	23.1993        	15.291         	7.28957        	28.2727        	27.4345        	38.6739        
25	377.181        	24.6276        	15.8118        	7.44516        	28.1773        	26.8246        	37.31          
