period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	24.789         	185.463        	300.458        	53.4806        	43.2057        	21.8735        	20.247         
2	19.6917        	109.626        	465.736        	62.5711        	40.9358        	19.71          	17.7229        
3	27.1609        	111.231        	627.245        	78.5196        	61.5331        	29.3751        	26.2449        
4	45.7788        	312.391        	510.461        	89.9158        	80.3722        	40.807         	37.853         
5	50.4442        	1219.5         	215.195        	52.3395        	59.5514        	33.4404        	32.9149        
6	47.2751        	2643.19        	115.437        	31.8236        	45.5077        	26.9989        	27.4599        
7	40.847         	995.098        	154.857        	38.3869        	47.5086        	26.8628        	26.5377        
8	46.1318        	795.931        	77.0306        	22.8183        	36.8703        	22.8753        	23.9206        
9	40.1592        	874.318        	170.1          	40.6827        	49.6967        	27.6881        	27.1153        
10	32.2927        	1409.54        	105.105        	27.0127        	34.3855        	19.825         	19.8304        
11	28.1633        	458.974        	145.663        	33.2076        	36.8887        	20.1955        	19.5815        
12	32.7429        	1193.84        	112.241        	28.4823        	36.0917        	20.659         	20.5688        
13	30.8492        	1514.87        	94.5554        	24.5907        	32.3159        	18.7289        	18.7911        
14	29.7424        	1785.82        	85.9903        	22.6858        	30.2433        	17.6591        	17.7957        
15	30.6282        	1872.19        	88.8343        	23.3947        	31.0308        	18.1228        	18.2685        
16	37.0974        	812.354        	65.4207        	19.0892        	30.1413        	18.6027        	19.3972        
17	25.1197        	416.112        	122.193        	28.5321        	31.6958        	17.503         	17.0561        
18	25.6453        	420.042        	124.316        	29.0663        	32.5026        	17.9426        	17.4782        
19	25.5603        	493.415        	109.279        	26.3695        	31.1322        	17.3889        	17.0542        
20	27.7836        	999.922        	94.685         	24.0762        	30.7889        	17.6167        	17.5326        
21	24.2224        	403.616        	117.719        	27.4677        	30.6913        	16.9389        	16.5003        
22	22.942         	323.531        	125.696        	28.4786        	30.4163        	16.5866        	16.0412        
23	26.2701        	635.139        	101.095        	25.0367        	30.0564        	17.023         	16.8412        
24	26.898         	313.09         	177.579        	38.2443        	38.1581        	20.4323        	19.5469        
25	35.0176        	462.67         	204.26         	45.3516        	47.7078        	25.8459        	24.8955        
