period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	513.311        	48.9128        	45.154         	22.5979        	95.8766        	73.8446        	89.8812        
2	1186.04        	58.6158        	51.1009        	25.6419        	109.29         	94.127         	123.143        
3	1307.51        	57.4695        	51.9598        	26.4197        	115.561        	98.2123        	127.649        
4	928.31         	47.4626        	43.7903        	22.4668        	102.369        	86.58          	114.775        
5	747.418        	50.782         	46.8886        	23.5832        	99.445         	80.1972        	100.612        
6	971.525        	75.1594        	60.2921        	28.9309        	112.329        	92.1859        	116.076        
7	805.327        	76.5972        	57.3756        	27.1603        	102.985        	83.1506        	103.604        
8	800.503        	77.6606        	59.3472        	28.3607        	109.021        	88.9063        	111.138        
9	521.736        	97.3015        	66.1218        	29.7662        	103.52         	78.3526        	93.667         
10	576.02         	84.8318        	62.5613        	29.5881        	114.36         	87.6413        	105.43         
11	886.025        	97.843         	74.0038        	35.1971        	138.948        	110.34         	136.634        
12	865.526        	91.1117        	67.7844        	32.0489        	124.51         	97.8494        	120.92         
13	613.779        	84.1694        	62.76          	29.4132        	109.943        	83.3227        	99.8359        
14	1321.19        	77.0479        	61.1636        	30.2607        	128.981        	111.665        	146.736        
15	1433.51        	57.3346        	51.0798        	26.3025        	119.429        	105.089        	141.756        
16	1034.47        	46.6021        	44.8091        	23.287         	105.79         	89.9676        	118.354        
17	1050           	65.2381        	55.23          	27.0956        	112.31         	93.0614        	120.032        
18	1398.53        	67.2721        	60.7265        	31.0856        	139.099        	120.785        	159.25         
19	999.533        	50.3284        	46.6847        	23.9314        	107.579        	89.9244        	119.052        
20	1282.51        	81.1505        	65.9674        	31.9015        	127.012        	107.261        	138.682        
21	1176.02        	71.3343        	57.5765        	28.2111        	116.145        	96.3727        	123.569        
22	700.144        	88.6169        	66.2995        	30.744         	114.149        	86.539         	104.618        
23	901.015        	75.4157        	58.6318        	28.487         	114.423        	94.4719        	119.367        
24	1690.31        	59.3534        	54.2043        	28.4976        	136.802        	125.629        	173.743        
25	2173.69        	58.3281        	56.1164        	30.0593        	147.375        	144.708        	211.427        
