period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	194.309        	138.994        	424.897        	642.529        	5479.39        	780.163        	477.42         
2	188.536        	129.493        	370.412        	530.279        	4498.28        	687.429        	435.953        
3	232.535        	126.382        	354.655        	521.489        	7395.12        	1628.19        	818.82         
4	206.883        	103.022        	268.631        	367.441        	8309.74        	2176.07        	929.83         
5	262.995        	127.553        	312.597        	392.02         	7498.66        	2752.68        	1247.03        
6	162.006        	154.922        	562.05         	671.052        	3641.72        	804.031        	410.018        
7	125.09         	94.9054        	332.438        	539.951        	3821.01        	702.394        	358.421        
8	121.265        	81.0605        	255.329        	433.38         	5368.01        	666.286        	355.339        
9	127.31         	79.2878        	226.279        	352.214        	6395.04        	671.662        	367.505        
10	108.595        	68.0203        	193.347        	284.424        	5940.74        	583.792        	322.376        
11	112.07         	72.599         	203.26         	276.296        	4745.43        	529.934        	305.619        
12	96.2294        	64.4996        	186.285        	255.229        	3390.34        	437.147        	256.506        
13	108.768        	73.8979        	213.067        	283.992        	3163.37        	459.137        	277.89         
14	115.622        	72.6199        	201.558        	266.635        	4282.63        	539.245        	317.892        
15	120.198        	78.413         	221.461        	291.691        	4725.36        	556.088        	325.684        
16	113.584        	83.2234        	252.973        	349.057        	3277.27        	458.582        	277.844        
17	181.379        	123.191        	394.106        	529.471        	3810           	782.129        	447.77         
18	129.191        	99.409         	353.478        	606.326        	3221.53        	580.152        	324.769        
19	102.066        	84.9046        	315.227        	655.691        	2322.66        	402.423        	244.187        
20	100.608        	73.5127        	239.907        	471.367        	2198.31        	410.515        	247.193        
21	107.361        	73.1887        	220.095        	372.554        	3049.32        	456.808        	276.762        
22	105.372        	75.5755        	232.255        	362.133        	2918.73        	444.935        	268.491        
23	78.9545        	62.8321        	205.439        	331.91         	1348.83        	285.33         	180.645        
24	91.7489        	77.1926        	256.913        	406.757        	1069.6         	278.294        	187.994        
25	149.252        	122.496        	426.056        	710.952        	1790.33        	390.825        	275.023        
