period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	6.91207        	5.2619         	17.485         	31.4209        	141.408        	31.8476        	18.822         
2	6.48065        	4.5644         	14.3914        	24.0159        	160.419        	32.8602        	18.829         
3	8.23421        	3.52777        	8.12977        	9.22489        	268.457        	91.3093        	39.5507        
4	7.23737        	3.19152        	7.50085        	8.69454        	283.287        	76.5022        	33.7417        
5	9.08888        	3.60598        	7.9461         	8.59374        	217.637        	117.744        	47.7547        
6	4.24022        	13.7282        	208.639        	49.5202        	14.2285        	5.84478        	4.80132        
7	3.4019         	2.25566        	6.88846        	10.9529        	111.597        	19.0483        	10.5517        
8	3.86402        	2.3734         	6.87629        	10.1985        	159.063        	23.9394        	12.8218        
9	5.30816        	3.11899        	8.73738        	12.4417        	234.512        	34.7369        	18.2678        
10	3.72726        	2.35909        	6.97468        	10.6159        	139.55         	22.1478        	12.0294        
11	4.24224        	2.94537        	9.2857         	15.3973        	119.975        	22.4086        	12.6602        
12	3.90107        	2.78544        	8.92609        	15.1505        	101.744        	19.6358        	11.2588        
13	3.86708        	2.81218        	9.16279        	15.8753        	98.3491        	19.3095        	11.1058        
14	4.49201        	2.71787        	7.78363        	11.3822        	191.689        	28.3336        	15.0814        
15	4.13719        	2.86547        	8.98794        	14.8175        	116.659        	21.6419        	12.2558        
16	3.93034        	3.44292        	12.7808        	26.8588        	65.8375        	15.6252        	9.64541        
17	4.8213         	3.82504        	13.1648        	24.8128        	95.5012        	21.0862        	12.6417        
18	4.35366        	3.7328         	13.607         	27.9522        	73.9282        	17.4196        	10.7337        
19	3.26123        	2.98593        	11.4516        	25.4219        	49.783         	12.2345        	7.68593        
20	3.85456        	2.71917        	8.68583        	14.6517        	106.715        	20.0666        	11.3889        
21	4.04503        	2.71853        	8.35747        	13.4026        	124.803        	22.0541        	12.322         
22	3.6868         	2.84113        	9.61186        	17.6074        	80.339         	16.8785        	9.97232        
23	3.4283         	3.18893        	12.3751        	28.0425        	50.7506        	12.6316        	7.97864        
24	4.28724        	4.44708        	18.7085        	49.0687        	51.3158        	13.9122        	9.13183        
25	5.22878        	7.41168        	40.0568        	195.573        	39.5618        	12.6779        	9.04943        
