period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	140.197        	4.64479        	3.99463        	2.16723        	10.9392        	13.2653        	21.8323        
2	220.536        	5.35939        	4.28911        	2.26094        	10.8287        	12.863         	20.6848        
3	63.8633        	3.58178        	3.46384        	1.99983        	11.5248        	15.6447        	28.1645        
4	103.427        	4.02214        	3.49482        	1.92603        	10.1642        	13.0746        	22.2913        
5	181.343        	4.51969        	3.51661        	1.8507         	9.02214        	11.3212        	18.6711        
6	98.6418        	3.95687        	3.39768        	1.8803         	10.1009        	13.4704        	23.3882        
7	149.607        	4.09464        	3.33431        	1.7772         	8.7687         	10.7262        	17.586         
8	167.767        	4.60739        	3.88955        	2.08633        	10.2578        	12.0904        	19.5558        
9	194.096        	4.9028         	3.90877        	2.06595        	10.0615        	12.3059        	20.0936        
10	106.212        	4.10789        	3.5866         	1.97694        	10.4406        	13.3753        	22.7733        
11	303.009        	5.8306         	4.21657        	2.10496        	8.96375        	9.56552        	14.323         
12	100.431        	7.6199         	4.53992        	2.0916         	7.61778        	7.51633        	10.6181        
13	158.158        	6.59383        	4.18554        	1.98004        	7.68362        	8.10277        	11.8988        
14	93.7933        	7.80224        	4.52146        	2.05105        	7.29842        	7.29306        	10.3294        
15	64.328         	8.79181        	4.68108        	2.05627        	6.82553        	6.47924        	8.89636        
16	45.0832        	10.6291        	5.22054        	2.20862        	6.77974        	6.05725        	7.99081        
17	67.4053        	7.62912        	4.20088        	1.87098        	6.39155        	6.17774        	8.58056        
18	44.586         	9.55426        	4.66009        	1.96223        	5.99548        	5.53187        	7.4295         
19	54.391         	9.08057        	4.8874         	2.1475         	7.08581        	6.40897        	8.55295        
20	215.613        	6.02089        	4.0001         	1.93212        	7.83036        	8.48686        	12.6975        
21	301.931        	5.04025        	3.52411        	1.74711        	7.4952         	8.48045        	13.0568        
22	145.06         	6.88972        	4.31708        	2.029          	7.76448        	8.10482        	11.8221        
23	115.438        	7.95287        	4.83901        	2.24848        	8.31607        	8.24378        	11.6883        
24	108.227        	5.9053         	3.73291        	1.75712        	6.69024        	6.75284        	9.68155        
25	92.4833        	6.39536        	4.02379        	1.88679        	7.06601        	6.8278         	9.55728        
