period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	5.74344        	44.343         	70.132         	12.8193        	9.63205        	4.87688        	4.52488        
2	4.45522        	26.7703        	106.579        	15.2131        	8.8745         	4.2367         	3.80826        
3	7.64456        	41.8482        	200.392        	28.2209        	16.0907        	7.64381        	6.82168        
4	11.2918        	86.5786        	120.788        	23.5516        	18.7661        	9.63677        	8.96882        
5	11.3395        	224.463        	47.4782        	11.5573        	12.2232        	6.96161        	6.93004        
6	11.8084        	602.41         	29.5312        	7.94912        	10.076         	6.10024        	6.3014         
7	9.99871        	209.864        	38.4156        	9.58115        	11.1458        	6.35094        	6.30223        
8	11.6088        	179.036        	19.5072        	5.67457        	8.40427        	5.31565        	5.63558        
9	10.2203        	192.011        	45.5638        	10.9092        	11.3651        	6.42089        	6.36023        
10	7.77751        	258.202        	26.1379        	6.60355        	7.45146        	4.36018        	4.42163        
11	6.78172        	104.864        	36.3827        	8.30462        	8.08686        	4.46875        	4.37774        
12	8.10972        	226.224        	28.3979        	7.16465        	8.27222        	4.78843        	4.81306        
13	7.77283        	299.409        	24.3633        	6.27433        	7.47752        	4.38962        	4.45219        
14	7.38493        	303.986        	21.6755        	5.67515        	7.06108        	4.16329        	4.22968        
15	7.44901        	307.624        	21.9825        	5.7321         	7.00506        	4.13917        	4.21488        
16	9.01094        	166.832        	16.1162        	4.58478        	6.42553        	4.06678        	4.32403        
17	6.097          	100.086        	30.5256        	7.10222        	7.19788        	4.00093        	3.92832        
18	6.42265        	101.578        	31.2584        	7.35602        	7.95683        	4.41022        	4.30596        
19	6.56125        	122.08         	28.4364        	6.87809        	7.7296         	4.33933        	4.26978        
20	7.15075        	198.395        	24.6132        	6.26735        	7.63484        	4.39632        	4.39268        
21	6.10171        	97.0175        	29.7417        	6.99224        	7.55305        	4.18594        	4.08733        
22	5.7676         	79.6572        	31.6763        	7.23222        	7.49063        	4.09892        	3.97228        
23	6.50952        	143.905        	25.06          	6.22595        	7.3206         	4.16149        	4.12556        
24	6.44576        	74.6622        	42.8087        	9.31781        	8.8924         	4.77781        	4.58291        
25	8.05442        	106.671        	48.289         	10.8126        	10.1861        	5.5575         	5.39399        
