period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	4.86857        	10.1949        	82.5977        	230.66         	24.0227        	8.82281        	6.80983        
2	5.6412         	11.3532        	88.7396        	290.792        	28.2604        	10.3552        	7.98451        
3	6.37394        	14.3577        	129.738        	220.268        	29.5316        	11.0384        	8.61044        
4	4.46512        	8.88188        	67.9626        	262.52         	22.8606        	8.31467        	6.38356        
5	4.55141        	8.27899        	57.0218        	1143.62        	27.5099        	9.41213        	6.98609        
6	5.79575        	9.94208        	65.0574        	1730           	34.8778        	12.0272        	8.96854        
7	5.7245         	6.8193         	32.4153        	109.039        	59.5109        	16.8734        	11.354         
8	5.48622        	10.3543        	75.0744        	465.577        	29.6047        	10.599         	8.0554         
9	4.74592        	8.60083        	59.7233        	712.156        	26.6608        	9.40633        	7.1041         
10	5.0314         	8.87872        	59.6574        	1514.8         	30.8884        	10.5341        	7.80527        
11	6.0403         	9.724          	59.7312        	745.448        	41.9832        	13.7245        	9.93658        
12	4.1008         	8.76618        	73.9192        	163.903        	19.2824        	7.21591        	5.62424        
13	4.19029        	9.74365        	90.7394        	132.263        	19.0314        	7.14841        	5.59055        
14	5.88661        	15.4486        	181.244        	108.145        	23.2716        	9.13885        	7.33273        
15	6.57875        	16.6254        	178.924        	145.164        	27.0696        	10.5313        	8.39426        
16	4.70048        	10.9497        	100.999        	149.271        	21.2547        	8.01205        	6.27304        
17	5.91736        	15.8261        	187.11         	113.557        	23.3632        	9.18328        	7.36445        
18	5.11722        	9.29718        	63.5112        	1353.18        	30.7104        	10.5518        	7.84624        
19	5.67353        	10.5199        	74.0221        	1318.67        	33.353         	11.5302        	8.60461        
20	6.63833        	15.1553        	137.681        	248.071        	30.8081        	11.5102        	8.96778        
21	10.5677        	34.4424        	1220.95        	96.6557        	33.45          	14.0467        	11.7249        
22	11.5429        	42.1646        	2297.97        	84.1176        	33.3164        	14.4036        	12.2155        
23	6.48306        	13.8126        	113.522        	404.467        	33.0515        	12.0134        	9.20808        
24	13.6306        	57.4762        	1476.52        	70.3616        	34.486         	15.5242        	13.475         
25	8.84851        	25.263         	339.943        	161.487        	34.1281        	13.4499        	10.8118        
