period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	85.7635        	7.22574        	4.22219        	1.92907        	6.91153        	6.7883         	9.5512         
2	117.671        	4.97221        	3.29386        	1.58284        	6.23682        	6.27635        	9.03452        
3	142.726        	5.19484        	3.30272        	1.56625        	6.14066        	6.62825        	9.85684        
4	166.101        	5.16658        	3.39631        	1.63644        	6.55258        	6.94836        	10.296         
5	89.717         	6.02291        	3.55113        	1.62577        	5.91916        	6.10312        	8.80236        
6	57.7505        	6.64398        	3.8322         	1.73539        	6.07075        	5.63951        	7.67912        
7	50.0839        	6.94624        	3.85582        	1.72085        	5.85256        	5.35658        	7.22005        
8	59.1466        	6.7599         	3.76682        	1.68442        	5.78707        	5.54022        	7.65655        
9	29.171         	9.5638         	4.20703        	1.69672        	4.75092        	4.25185        	5.5948         
10	58.1072        	8.78771        	4.66434        	2.04597        	6.74942        	6.2735         	8.50892        
11	68.1772        	8.53427        	4.6422         	2.0567         	6.93799        	6.62371        	9.12935        
12	57.6752        	8.62412        	4.51012        	1.95625        	6.35281        	6.05585        	8.30819        
13	45.7686        	9.96847        	5.14282        	2.22447        	7.10032        	6.2019         	8.09852        
14	128.735        	5.38639        	3.5791         	1.72102        	6.78902        	6.818          	9.80478        
15	247.186        	4.60818        	3.01967        	1.46191        	6.04494        	6.95952        	10.748         
16	247.722        	5.52139        	3.75354        	1.83557        	7.56475        	8.13967        	12.199         
17	73.7183        	6.22782        	3.71873        	1.70886        	6.18268        	5.97247        	8.33069        
18	224.058        	5.37944        	3.60112        	1.74819        	7.17919        	7.90283        	11.9348        
19	161.059        	5.98532        	3.96637        	1.91109        	7.59622        	7.8098         	11.38          
20	71.492         	6.63476        	3.76783        	1.70001        	5.97114        	5.88895        	8.28468        
21	83.6564        	6.19589        	3.59815        	1.63531        	5.87012        	5.99634        	8.59792        
22	39.0992        	9.99972        	4.80578        	2.01424        	6.07727        	5.40482        	7.10618        
23	84.6288        	6.4462         	3.94668        	1.83493        	6.76688        	6.51323        	9.09227        
24	280.677        	4.33778        	3.38934        	1.75033        	7.97375        	8.8443         	13.6676        
25	200.622        	4.02037        	3.15796        	1.6517         	7.82046        	9.23224        	14.7858        
