period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	159.671        	5.95188        	5.20225        	2.84458        	14.4752        	17.6721        	29.2192        
2	105.02         	8.22787        	5.02232        	2.32628        	8.5171         	8.29868        	11.6262        
3	294.911        	6.82438        	5.30096        	2.75588        	12.8264        	15.0219        	23.8314        
4	206.313        	5.42441        	4.41108        	2.34357        	11.3558        	13.5627        	21.9563        
5	43.0906        	10.9981        	5.20513        	2.166          	6.44119        	5.82293        	7.72002        
6	137.835        	9.69365        	5.89345        	2.72952        	10.0379        	10.0601        	14.3034        
7	38.7684        	17.9343        	7.38821        	2.92773        	7.85264        	6.66767        	8.49931        
8	129.538        	8.91374        	5.28779        	2.42833        	8.85042        	9.06073        	13.0159        
9	121.339        	13.0963        	7.5429         	3.42271        	11.9631        	11.4059        	15.7312        
10	261.373        	8.38084        	5.7843         	2.8314         	11.5444        	12.0288        	17.6707        
11	78.4861        	10.6145        	5.52917        	2.39589        	7.78986        	7.63999        	10.6445        
12	94.2613        	11.9729        	6.5007         	2.87904        	9.66895        	9.26881        	12.7892        
13	488.135        	7.8341         	5.52294        	2.75252        	11.7681        	13.1418        	20.1217        
14	134.651        	9.49493        	5.79053        	2.69167        	9.93586        	9.86101        	13.9713        
15	97.5103        	10.2347        	5.75708        	2.58481        	8.9428         	8.72262        	12.1702        
16	117.852        	9.86958        	5.04806        	2.18977        	7.28482        	7.9506         	11.7725        
17	143.69         	8.62009        	5.11556        	2.35186        	8.64871        	9.0828         	13.2339        
18	31.9872        	18.7827        	7.26026        	2.791          	7.05787        	5.91872        	7.47839        
19	34.7619        	18.8784        	7.83162        	3.12221        	8.48736        	6.85336        	8.47843        
20	37.3666        	13.4939        	6.23369        	2.58665        	7.60838        	6.33582        	8.00975        
21	31.4719        	15.7436        	6.7216         	2.71002        	7.54146        	6.09098        	7.54376        
22	43.1086        	14.3256        	6.57234        	2.7107         	7.88116        	6.78301        	8.73392        
23	39.6414        	16.8668        	7.32902        	2.96161        	8.26074        	6.92892        	8.77331        
24	94.8402        	12.2677        	6.95675        	3.12462        	10.7089        	9.9387         	13.4796        
25	256.566        	10.1716        	6.52021        	3.11212        	12.1866        	12.979         	19.1799        
