period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	16.4159        	1.93913        	2.25129        	1.47994        	9.55814        	15.8184        	29.4651        
2	18.2062        	2.20662        	2.57198        	1.70488        	11.1344        	18.6485        	34.4449        
3	16.8257        	2.03435        	2.38578        	1.5782         	10.2965        	17.2282        	32.1624        
4	19.0047        	2.08932        	2.33404        	1.50876        	9.45468        	15.2297        	27.9547        
5	17.42          	2.11327        	2.47948        	1.6403         	10.681         	17.842         	33.2181        
6	16.9244        	2.07261        	2.4362         	1.62477        	10.7997        	18.3977        	34.3826        
7	20.2648        	2.29019        	2.58847        	1.6839         	10.6349        	17.2787        	31.7436        
8	19.792         	2.17846        	2.43505        	1.57402        	9.85306        	15.8614        	29.1021        
9	15.1232        	1.92329        	2.30425        	1.55605        	10.6316        	18.5697        	34.9939        
10	13.8895        	1.83514        	2.2407         	1.53244        	10.7506        	19.2588        	36.5051        
11	14.8411        	1.88387        	2.25616        	1.52362        	10.4234        	18.2256        	34.4002        
12	13.8529        	1.81302        	2.20962        	1.49771        	10.2962        	18.0988        	34.3313        
13	20.6491        	2.35229        	2.66221        	1.73206        	10.9033        	17.6485        	32.2572        
14	22.8902        	2.40201        	2.62922        	1.66716        	9.95785        	15.3314        	27.5822        
15	15.3411        	1.88768        	2.23513        	1.48724        	9.85216        	16.7012        	31.3951        
16	21.5506        	2.14352        	2.27643        	1.4264         	8.40722        	12.7702        	22.7694        
17	20.0026        	2.02798        	2.175          	1.37114        	8.19421        	12.5933        	22.5949        
18	23.3489        	2.14261        	2.20218        	1.34561        	7.51738        	10.8365        	18.8796        
19	35.5151        	2.64959        	2.38559        	1.3626         	6.67566        	8.66056        	14.1111        
20	31.0206        	2.50735        	2.34574        	1.366          	6.92291        	9.20606        	15.1804        
21	25.5698        	2.21095        	2.20121        	1.32094        	7.11328        	9.91987        	16.9492        
22	22.9357        	2.00588        	2.01587        	1.21649        	6.65075        	9.39496        	16.1969        
23	23.2888        	2.09142        	2.12641        	1.29135        	7.13257        	10.1716        	17.6152        
24	28.938         	2.58169        	2.60132        	1.57184        	8.52311        	11.9937        	20.5551        
25	19.2349        	1.96191        	2.12421        	1.33775        	7.9457         	12.1096        	21.7414        
