period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	81.9886        	5.67709        	4.88128        	2.72152        	12.6667        	15.7854        	25.1526        
2	103.528        	7.17858        	5.59764        	2.97294        	12.4961        	14.4083        	21.8441        
3	69.9538        	4.93474        	4.36925        	2.46673        	11.779         	14.8934        	24.0092        
4	92.529         	15.2758        	8.91824        	4.163          	13.43          	13.1492        	17.8919        
5	86.9134        	7.91248        	5.10912        	2.49365        	9.09896        	9.85525        	14.2898        
6	66.8462        	9.15462        	5.32994        	2.47887        	8.20382        	8.37745        	11.7085        
7	14.6459        	24.0476        	8.27183        	3.10184        	6.38381        	4.76935        	5.46588        
8	20.7089        	13.1411        	5.73811        	2.36139        	5.92643        	4.88628        	5.96801        
9	22.9169        	16.7065        	7.16483        	2.92703        	7.15889        	5.80331        	6.99991        
10	39.3275        	7.4084         	4.30441        	1.99044        	6.36487        	6.02464        	8.04906        
11	54.7934        	6.48997        	4.35139        	2.13964        	7.66494        	7.76743        	10.8208        
12	25.7289        	10.759         	5.14566        	2.19719        	5.98918        	5.16719        	6.50585        
13	21.4085        	10.2669        	4.75013        	1.99962        	5.29841        	4.50817        	5.62522        
14	28.2231        	6.07345        	3.4244         	1.56031        	4.85824        	4.5364         	6.00484        
15	19.9898        	9.61859        	4.47797        	1.88719        	5.00234        	4.25437        	5.30435        
16	33.6106        	4.15843        	2.63518        	1.26446        	4.39711        	4.35686        	6.01625        
17	23.042         	7.02907        	3.70994        	1.64192        	4.78418        	4.28425        	5.51347        
18	34.3423        	4.74304        	2.95696        	1.40748        	4.80902        	4.76071        	6.54584        
19	26.3021        	7.40646        	3.93916        	1.75152        	5.17648        	4.67464        	6.05567        
20	23.0532        	8.33238        	4.13316        	1.79212        	5.05793        	4.40057        	5.57975        
21	25.0386        	5.22979        	2.94725        	1.34458        	4.21672        	3.90953        	5.16751        
22	38.2853        	4.514          	3.01413        	1.47714        	5.30813        	5.40198        	7.5456         
23	21.7877        	5.14375        	2.78981        	1.25343        	3.82666        	3.50083        	4.59           
24	29.0886        	6.10326        	3.44783        	1.57526        	4.94082        	4.57337        	6.03763        
25	27.9875        	4.50072        	2.69768        	1.26275        	4.17186        	3.99449        	5.39154        
