period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10	
1	62.138	43.240	15.803	 6.059	15.689	12.449	15.267
2	49.495	64.242	17.952	 6.765	15.768	11.877	14.076
3	35.568	82.399	18.988	 6.704	14.239	10.268	11.833
4	66.549	50.541	17.621	 6.652	16.967	13.363	16.306
5	65.106	38.551	14.740	 5.680	15.149	12.203	15.118
6	90.503	28.310	12.502	 5.159	15.222	12.950	16.783
7	103.942	32.578	14.646	 6.001	17.447	14.729	18.692
8	36.868	78.793	19.680	 6.845	14.770	10.727	12.419
9	42.737	77.223	20.638	 7.238	15.861	11.604	13.496
10	99.662	36.549	15.383	 6.341	18.169	15.219	19.547
11	62.866	56.112	18.609	 7.009	17.354	13.464	16.267
12	23.959	272.677	36.580	10.748	16.745	10.664	11.359
13	54.466	65.725	19.756	 7.346	17.384	13.191	15.708
14	35.265	63.848	16.617	 5.877	13.089	 9.642	11.267
15	37.364	121.926	26.831	 8.976	17.714	12.477	14.143
16	77.206	53.767	19.677	 7.548	19.531	15.503	19.009
17	37.698	87.335	20.125	 7.106	15.091	10.883	12.541
18	32.698	148.991	27.785	 8.810	16.702	11.468	12.806
19	35.222	106.488	22.784	 7.618	15.422	10.887	12.376
20	34.845	96.919	22.540	 7.419	15.262	10.851	12.391
21	43.073	119.309	27.883	 9.186	18.883	13.433	15.338
22	18.537	287.598	38.682	10.564	15.144	 9.261	 9.624
23	24.622	235.117	32.185	 9.690	15.861	10.237	10.997
24	27.513	261.668	35.958	10.833	17.726	11.444	12.293
25	23.653	192.019	27.129	 8.531	14.619	 9.628	10.475
