period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	102.633        	235.444        	235.168        	119.292        	211.081        	121.676        	104.283        
2	64.6462        	373.324        	228.97         	66.142         	135.022        	65.1144        	58.9524        
3	60.8131        	143.669        	188.387        	93.9204        	121.852        	65.4447        	54.9528        
4	75.2018        	101.65         	118.22         	72.8258        	106.547        	69.6081        	67.673         
5	38.7017        	114.302        	387.708        	137.734        	127.153        	48.9053        	43.8764        
6	64.4239        	125.263        	191.154        	109.922        	131.507        	66.6428        	63.5645        
7	33.9474        	51.7419        	242.06         	256.663        	149.234        	50.836         	41.1356        
8	38.1526        	105.324        	498.455        	155.512        	123.681        	49.544         	42.5132        
9	49.9812        	53.9983        	95.8248        	82.6704        	127.176        	65.8485        	55.4491        
10	38.3784        	114.966        	266.392        	122.424        	127.85         	47.8001        	39.6433        
11	30.7408        	116.124        	340.722        	83.8138        	89.9554        	37.6372        	32.6664        
12	28.1067        	78.1546        	376.826        	141.083        	98.7962        	37.7389        	32.1747        
13	35.1878        	80.195         	342.513        	204.394        	137.758        	48.1053        	40.1619        
14	101.309        	147.134        	139.59         	78.5002        	124.371        	67.4253        	71.1632        
15	40.0071        	65.144         	295.357        	290.054        	168.379        	59.2692        	48.5969        
16	27.7835        	38.8364        	201.799        	255.317        	134.142        	45.0323        	35.7105        
17	19.7114        	17.9867        	80.3506        	206.494        	162.549        	46.6442        	34.375         
18	30.3063        	23.7246        	101.547        	207.168        	384.261        	105.014        	68.496         
19	22.8648        	17.7227        	63.691         	129.154        	265.182        	70.8553        	48.039         
20	34.072         	28.9603        	138.085        	303.814        	253.619        	79.1136        	60.0558        
21	43.2598        	78.8659        	361.738        	296.312        	184.448        	64.6438        	50.9013        
22	36.9519        	309.091        	162.368        	43.2364        	69.5799        	34.7194        	32.2849        
23	40.597         	363.186        	76.685         	23.9867        	56.2174        	31.8513        	31.1802        
24	58.5076        	291.989        	70.1878        	24.2433        	63.9924        	38.4898        	39.0696        
25	31.333         	265.476        	119.251        	28.1853        	57.9074        	29.1082        	27.2465        
