period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	31.5193        	26.1503        	103.831        	247.039        	258.5          	75.7922        	56.6188        
2	31.534         	25.98          	101.262        	243.67         	253.001        	76.1573        	57.354         
3	31.0069        	25.1823        	96.6866        	215.626        	278.407        	77.8795        	57.5018        
4	36.1769        	31.9224        	147.952        	377.939        	254.348        	79.6363        	61.5358        
5	38.9167        	35.4022        	170.846        	415.144        	257.602        	81.355         	63.0194        
6	30.1876        	26.427         	112.208        	306.909        	209.907        	66.392         	51.4468        
7	34.7127        	35.6648        	193.011        	463.52         	187.252        	64.0718        	51.3986        
8	43.9866        	35.8248        	165.997        	345.161        	341.552        	106.675        	80.5306        
9	37.2254        	29.3735        	125.814        	272.812        	332.237        	99.4536        	74.615         
10	43.806         	36.0377        	169.104        	352.449        	356.265        	108.682        	82.8101        
11	38.578         	35.0981        	161.449        	399.565        	292            	88.979         	66.596         
12	42.7126        	34.9777        	169.161        	356.45         	332.367        	104.458        	79.5996        
13	32.4757        	29.0039        	126.074        	320.286        	244.969        	74.9138        	56.6886        
14	33.5046        	28.2316        	136.531        	312.674        	248.409        	78.4757        	59.1926        
15	36.0585        	31.3047        	141.505        	352.311        	241.947        	76.7462        	59.5912        
16	50.8159        	49.052         	122.01         	147.751        	178.797        	92.2291        	90.3766        
17	38.3809        	34.2764        	157.786        	340.426        	213.701        	72.445         	58.414         
18	30.416         	23.4825        	87.313         	167.915        	298.056        	85.7714        	61.2654        
19	39.5294        	32.617         	138.181        	323.118        	295.839        	93.3559        	70.5678        
20	28.4742        	22.5885        	80.7473        	166.951        	268.341        	75.0535        	54.1829        
21	23.6108        	19.441         	80.3318        	196.539        	178.422        	56.6163        	42.731         
22	26.2307        	21.9724        	87.7399        	220.449        	194.993        	59.5454        	46.2542        
23	26.412         	22.4376        	91.7878        	236.762        	193.115        	59.6822        	45.4503        
24	29.8987        	25.589         	110.526        	282.43         	203.574        	65.0401        	50.1178        
25	31.7324        	25.298         	111.75         	244.201        	231.048        	73.5854        	59.408         
