period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	418.886        	24.3518        	28.0095        	15.6225        	83.8721        	78.1877        	120.532        
2	414.49         	67.1614        	52.9932        	21.4328        	88.7141        	75.7037        	109.475        
3	391.342        	30.0351        	30.9077        	16.2139        	84.9722        	72.5508        	106.577        
4	329.07         	20.0706        	22.3011        	12.1434        	63.5917        	56.851         	82.849         
5	191.39         	49.4535        	31.6074        	13.4501        	48.7744        	36.5586        	45.8197        
6	303.422        	36.8557        	31.55          	14.8352        	61.0237        	48.4646        	63.4874        
7	203.249        	90.0079        	48.8641        	18.4595        	63.7248        	47.3179        	58.8398        
8	301.523        	45.0703        	35.7456        	15.892         	65.7075        	53.0081        	70.594         
9	333.444        	42.835         	34.7782        	16.5859        	65.399         	50.5137        	63.1593        
10	478.82         	34.4861        	32.8159        	16.581         	72.5206        	59.7776        	80.4953        
11	233.389        	53.2223        	39.487         	16.0485        	61.6466        	47.9763        	63.5705        
12	309.14         	47.778         	36.7964        	16.6663        	64.779         	50.1616        	62.6296        
13	424.145        	33.7802        	33.0422        	16.5769        	78.4058        	66.0583        	92.6028        
14	351.233        	41.63          	34.6632        	16.0809        	66.8298        	53.3152        	71.6959        
15	341.533        	69.6604        	52.9666        	21.0143        	84.9053        	70.3013        	95.0378        
16	265.645        	52.747         	41.0345        	17.4337        	69.0158        	57.0563        	77.0371        
17	320.228        	50.4881        	42.5043        	18.1965        	78.6679        	63.275         	87.8638        
18	152.318        	88.6406        	43.7358        	16.0749        	54.6733        	40.6925        	49.6927        
19	169.769        	86.9616        	44.1178        	17.2428        	58.4458        	41.8338        	50.592         
20	229.412        	90.9756        	46.008         	17.7439        	61.7923        	47.4646        	60.9093        
21	212.305        	91.7143        	44.6473        	18.5431        	60.8795        	44.42          	52.5324        
22	243.304        	73.8461        	42.0395        	18.3294        	63.4072        	46.8023        	55.7034        
23	251.909        	94.0457        	49.0383        	20.6881        	69.5186        	50.9286        	60.5709        
24	460.803        	72.5069        	49.3092        	22.5393        	86.1941        	67.2562        	84.7908        
25	528.953        	45.2917        	39.7494        	19.337         	84.0989        	68.983         	94.6094        
