period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	95.3885        	9.24001        	11.7044        	7.47475        	56.8019        	101.28         	259.976        
2	92.5909        	10.1125        	13.0162        	8.33447        	62.7638        	106.741        	282.74         
3	91.5448        	9.75625        	12.4667        	7.9947         	60.4879        	104.907        	286.153        
4	104.348        	10.3669        	12.7957        	8.02508        	56.4613        	85.5583        	214.787        
5	87.0116        	9.80492        	12.5923        	8.06137        	60.0746        	99.1159        	266.901        
6	89.1158        	10.2478        	13.2136        	8.51112        	64.3777        	110.045        	308.894        
7	111.411        	11.0671        	13.8054        	8.71189        	62.7505        	99.2444        	260.34         
8	109.134        	10.8409        	13.3737        	8.38908        	59.0958        	90.1778        	223.608        
9	79.6878        	9.7268         	12.74          	8.29094        	64.5512        	114.763        	335.272        
10	72.081         	9.37523        	12.4512        	8.1913         	65.2766        	121.278        	370.966        
11	79.6266        	9.57794        	12.525         	8.15789        	63.8478        	116.067        	336.28         
12	69.5491        	8.90939        	11.7594        	7.68874        	60.0977        	107.033        	322.761        
13	135.453        	11.5147        	14.4466        	9.12762        	69.2276        	118.579        	282.317        
14	145.18         	11.5439        	14.0107        	8.66045        	59.9144        	89.6328        	215.897        
15	95.5861        	9.44352        	12.1517        	7.84544        	62.4823        	119.426        	301.775        
16	147.306        	10.282         	12.2602        	7.50928        	51.8173        	77.1901        	177.943        
17	121.406        	9.51214        	11.4439        	7.03494        	47.8393        	69.6636        	162.001        
18	141.444        	9.26399        	10.6881        	6.3949         	40.3978        	53.0788        	110.485        
19	302.832        	12.0163        	12.4247        	6.9975         	38.6482        	44.4161        	77.4184        
20	222.884        	10.4307        	11.2769        	6.46938        	37.2737        	43.7609        	79.2511        
21	162.589        	9.25592        	10.4282        	6.14347        	37.4234        	47.0084        	92.3933        
22	147.338        	8.66822        	9.80046        	5.80259        	35.7418        	45.7848        	90.6336        
23	149.608        	8.97527        	10.2752        	6.12133        	38.7734        	51.1463        	105.936        
24	192.34         	10.9881        	12.5199        	7.42183        	46.363         	59.8777        	120.701        
25	114.463        	8.58035        	10.3393        	6.36001        	43.983         	65.5902        	151.817        
