period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	45.2171        	3.55198        	4.00338        	2.62067        	20.3732        	45.1624        	126.529        
2	49.4388        	4.05094        	4.64054        	3.055          	24.092         	51.9577        	154.235        
3	45.6534        	3.69792        	4.2169         	2.77639        	21.5917        	47.8505        	138.3          
4	51.165         	3.86939        	4.22561        	2.70476        	19.5471        	37.5034        	96.5203        
5	45.2736        	3.87968        	4.43912        	2.92156        	22.7024        	48.3635        	141.072        
6	43.3116        	3.81679        	4.40388        	2.91797        	22.7721        	48.9416        	148.87         
7	51.4177        	4.01054        	4.41936        	2.8525         	21.0116        	41.0422        	112.681        
8	50.1667        	3.89448        	4.23896        	2.71606        	19.6397        	37.8148        	96.6622        
9	40.4597        	3.65825        	4.30924        	2.8938         	23.3343        	53.5914        	163.324        
10	34.4394        	3.43912        	4.135          	2.81419        	23.2998        	53.1824        	177.258        
11	39.3761        	3.56708        	4.20008        	2.82202        	22.7686        	52.551         	164.138        
12	35.0417        	3.39753        	4.04611        	2.73452        	22.3385        	50.9256        	166.737        
13	71.9935        	4.61866        	5.10872        	3.30505        	25.893         	56.1359        	149.119        
14	76.1015        	4.6845         	4.96094        	3.11986        	22.3561        	42.9196        	109.235        
15	48.2814        	3.66008        	4.21409        	2.80037        	22.7174        	54.2099        	159.329        
16	80.9996        	4.3952         	4.55544        	2.82488        	19.9319        	37.2938        	94.4971        
17	68.5793        	4.08305        	4.29253        	2.67827        	18.8123        	34.7312        	87.5351        
18	89.0294        	4.34545        	4.36082        	2.62727        	17.2433        	28.5616        	66.3415        
19	193.467        	5.62219        	4.89942        	2.73216        	15.2203        	21.9121        	42.4321        
20	155.917        	5.36886        	4.94496        	2.8189         	16.8115        	24.5244        	49.9957        
21	104.703        	4.49892        	4.37854        	2.58432        	16.2632        	25.2514        	54.9896        
22	89.6321        	4.09018        	4.00763        	2.37933        	15.2557        	24.1           	52.3022        
23	95.1192        	4.28933        	4.25747        	2.54836        	16.901         	27.5368        	62.4568        
24	119.847        	5.21924        	5.11722        	3.04564        	20.0371        	32.315         	72.4205        
25	68.3132        	3.96864        	4.20653        	2.62249        	19.0723        	36.0238        	92.1784        
