period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	102.279        	8.26628        	4.45658        	2.00412        	7.21987        	7.2135         	10.4112        
2	183.753        	6.70889        	4.29707        	2.02343        	7.88828        	8.14572        	12.0229        
3	170.459        	5.97989        	3.61325        	1.70194        	6.70007        	7.36186        	11.1753        
4	134.297        	6.03338        	3.76772        	1.734          	6.94757        	7.64068        	12.1254        
5	120.918        	6.61518        	3.81575        	1.73914        	6.32041        	6.58768        	9.59206        
6	116.936        	9.3829         	5.0648         	2.23264        	7.66238        	7.3363         	10.2642        
7	98.9932        	9.62503        	5.05408        	2.19651        	7.33352        	6.87452        	9.46951        
8	75.029         	7.16           	3.91997        	1.74498        	5.989          	5.77447        	8.03473        
9	41.621         	11.6379        	4.7488         	1.86571        	5.18476        	4.70268        	6.28276        
10	85.6282        	12.5048        	5.31698        	2.28077        	7.37964        	7.36679        	9.96268        
11	98.9615        	11.3639        	5.2196         	2.32439        	7.67657        	7.59283        	10.6471        
12	88.0924        	11.8212        	5.29326        	2.22979        	7.06414        	6.91214        	9.96354        
13	72.8435        	12.395         	5.7956         	2.45471        	7.80782        	6.94044        	9.30136        
14	177.785        	8.25419        	4.99086        	2.2998         	9.02606        	9.38084        	14.1761        
15	197.634        	5.1781         	3.28303        	1.59393        	6.52594        	7.67506        	12.1084        
16	170.982        	5.80536        	3.85736        	1.87671        	7.76376        	8.43775        	13.125         
17	101.723        	8.32262        	4.34639        	1.92594        	6.98461        	7.06086        	10.533         
18	203.411        	6.56993        	4.03978        	1.94058        	8.01007        	9.30877        	14.3887        
19	133.907        	8.08272        	4.52412        	2.10755        	8.48106        	9.04334        	13.797         
20	99.5522        	7.28518        	3.98538        	1.77421        	6.22732        	6.2662         	8.86565        
21	119.864        	7.37521        	3.97897        	1.7979         	6.399          	6.71105        	9.83538        
22	60.1805        	15.276         	5.83952        	2.35807        	7.24831        	6.3563         	8.96886        
23	152.043        	8.67089        	5.15131        	2.34329        	8.5433         	8.38465        	11.9442        
24	161.405        	5.04803        	3.76805        	1.9246         	8.89153        	10.376         	17.2493        
25	192.724        	4.3394         	3.33123        	1.73566        	8.25977        	9.94615        	16.3035        
