period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	7.90265        	2.98467        	6.51373        	7.08822        	200.829        	137.701        	47.0149        
2	7.64813        	39.7354        	253.739        	31.9594        	17.0389        	8.0321         	7.1033         
3	9.83027        	3.4263         	7.25807        	8.48527        	145.635        	201.517        	64.0307        
4	8.64666        	3.67315        	8.51602        	9.85129        	316.355        	111.433        	43.6925        
5	8.9257         	3.79134        	8.79131        	10.1635        	310.47         	114.456        	45.036         
6	7.223          	3.33796        	8.27665        	10.5143        	332.632        	83.8256        	34.7736        
7	4.99468        	2.97182        	8.80196        	13.8701        	251.668        	36.517         	18.4586        
8	5.04947        	2.82842        	7.82982        	11.157         	300.084        	38.8246        	18.9892        
9	5.55538        	3.01418        	8.21232        	11.5868        	339.745        	45.6502        	21.8499        
10	4.91191        	3.06897        	9.1436         	14.365         	224.322        	31.604         	16.5905        
11	4.16128        	2.94886        	9.54191        	16.7171        	127.028        	22.3516        	12.5079        
12	4.17305        	2.99263        	9.70589        	16.8906        	118.773        	21.5665        	12.2296        
13	3.79285        	2.64009        	8.40902        	14.3287        	116.335        	20.5075        	11.4613        
14	4.72046        	3.55145        	11.9672        	22.4672        	125.047        	23.2294        	13.3424        
15	8.11296        	4.54511        	12.7177        	18.7057        	324.289        	67.9968        	31.5913        
16	6.8306         	3.9483         	11.1676        	16.5205        	324.689        	50.9627        	24.9787        
17	6.91528        	3.86615        	10.8092        	15.9362        	299.383        	56.4721        	26.6679        
18	5.27666        	3.39634        	10.2696        	16.3967        	220.514        	32.0775        	17.1797        
19	5.78772        	4.35733        	14.7703        	29.2044        	157.083        	29.0391        	16.4812        
20	5.43348        	3.84019        	12.3624        	21.3717        	172.444        	28.9936        	16.223         
21	4.9684         	3.35271        	10.4575        	17.2212        	178.372        	28.0869        	15.4588        
22	5.32224        	3.48592        	10.6991        	17.509         	204.413        	32.1281        	17.1999        
23	4.30744        	3.18747        	10.569         	19.0948        	110.348        	21.4169        	12.2883        
24	4.71557        	3.2624         	10.5564        	19.1242        	164.067        	27.6407        	14.9573        
25	5.06959        	3.39532        	10.796         	18.9779        	219.811        	31.5291        	16.6947        
