period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	5.57744        	13.8474        	151.206        	240.707        	32.2709        	10.6304        	7.88562        
2	6.65345        	15.4374        	166.931        	248.749        	40.194         	12.8688        	9.61175        
3	8.24738        	25.7467        	177.945        	187.144        	45.0619        	15.5038        	10.9228        
4	4.94449        	9.91886        	100.355        	347.313        	26.3569        	9.29117        	7.0916         
5	6.26357        	15.4559        	108.934        	198.384        	43.8599        	14.2835        	10.1053        
6	6.86768        	13.1261        	126.175        	302.959        	53.221         	15.3035        	10.8534        
7	6.32333        	8.0059         	49.7228        	163.031        	92.6071        	21.5479        	13.3927        
8	6.39133        	13.2022        	144.261        	299.137        	40.703         	12.8019        	9.67378        
9	5.79276        	11.8195        	115.082        	248.254        	38.8933        	11.8995        	8.90856        
10	6.14725        	13.1352        	104.795        	222.52         	44.9118        	13.9216        	9.82444        
11	7.9753         	16.2998        	110.852        	202.117        	74.3933        	21.9436        	15.0465        
12	4.61416        	10.153         	127.843        	239.24         	22.627         	8.15357        	6.32387        
13	5.00198        	13.1197        	133.659        	154.569        	24.2881        	8.85449        	6.25007        
14	6.93025        	22.5483        	209.934        	150.624        	28.8321        	10.4199        	8.17855        
15	7.0902         	21.3787        	223.619        	180.395        	33.9412        	11.7309        	9.22853        
16	6.04112        	18.3668        	164.714        	173.166        	31.3357        	10.585         	8.63755        
17	8.50734        	29.6116        	216.354        	163.675        	35.3881        	13.442         	9.56362        
18	8.25253        	19.4234        	117.453        	185.21         	56.3386        	17.475         	13.0855        
19	7.97504        	19.1013        	125.614        	200.526        	54.7376        	17.5948        	12.4709        
20	11.4466        	35.2725        	185.712        	186.9          	57.4938        	19.9024        	15.5215        
21	14.3788        	59.8914        	263.737        	137.358        	46.0436        	18.2089        	14.0651        
22	20.4591        	83.9016        	246.673        	125.06         	55.7993        	24.818         	21.2012        
23	6.8476         	13.1531        	144.157        	370.793        	37.1171        	12.8438        	9.84596        
24	24.1646        	105.427        	254.464        	128.304        	59.1638        	25.5942        	24.1421        
25	16.2823        	50.9641        	240.504        	170.802        	59.8658        	23.6839        	19.0032        
