period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	23.1183        	123.76         	99.6174        	33.4796        	20.7928        	14.5721        	14.1315        
2	22.1053        	183.967        	89.0899        	25.1945        	20.6556        	12.9549        	13.4061        
3	8.67809        	74.2828        	137.173        	23.3502        	14.7734        	7.5001         	6.9142         
4	20.0967        	137.259        	114.602        	32.9622        	21.6425        	12.34          	11.8758        
5	5.52161        	31.1142        	210.952        	41.1444        	14.2729        	6.19441        	5.34492        
6	8.84524        	66.8952        	203.823        	42.4404        	18.4473        	8.69688        	7.75418        
7	3.64968        	10.2927        	94.8337        	127.923        	18.7563        	6.66331        	4.93744        
8	5.40623        	25.5001        	243.545        	38.601         	14.076         	6.27829        	5.40662        
9	6.19258        	18.1718        	125.62         	122.458        	28.0952        	11.4503        	7.81794        
10	6.17728        	38.6327        	180.243        	43.4822        	13.6926        	6.32992        	5.48651        
11	5.49637        	37.5037        	164.614        	23.4357        	11.751         	5.42664        	4.84301        
12	4.20487        	18.6485        	213.289        	40.9583        	12.0791        	5.1764         	4.3744         
13	5.814          	23.8899        	169.04         	77.3258        	18.321         	7.39163        	5.96779        
14	20.353         	200.265        	57.9456        	13.9251        	15.7881        	9.66845        	9.76691        
15	4.38325        	12.6759        	118.409        	128.476        	20.6489        	7.96248        	5.86674        
16	2.73949        	7.10417        	61.798         	148.749        	15.9467        	5.31871        	3.99715        
17	3.4894         	4.45882        	24.682         	119.538        	38.664         	9.99374        	6.74986        
18	3.49938        	3.6734         	16.6779        	59.8309        	65.1046        	13.4468        	8.24692        
19	3.91349        	3.9613         	17.3154        	49.9082        	60.6089        	14.5528        	9.16225        
20	4.59191        	6.90242        	39.9971        	132.076        	45.2002        	12.9478        	8.65717        
21	4.9968         	17.3789        	157.476        	113.979        	20.7859        	7.77578        	6.07547        
22	6.57284        	139.369        	34.5801        	7.46705        	7.44628        	4.17071        	4.11091        
23	11.4068        	256.172        	24.9687        	6.54966        	9.04932        	5.56175        	5.80932        
24	13.1976        	117.912        	16.0654        	4.84805        	7.89991        	5.21284        	5.67558        
25	5.88395        	127.188        	28.642         	6.43097        	6.36628        	3.59297        	3.56835        
