period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	3.97825        	27.5489        	36.7535        	8.88678        	6.2446         	3.30184        	3.07918        
2	2.97946        	16.9201        	42.4249        	10.0924        	5.54832        	2.76087        	2.49293        
3	6.05934        	34.5956        	85.9482        	24.1269        	11.736         	5.80504        	5.20639        
4	9.41112        	67.2984        	79.5017        	21.4501        	14.2294        	7.66364        	7.15291        
5	8.65656        	85.5706        	33.5565        	9.27821        	8.66545        	5.11139        	5.11164        
6	8.05846        	103.179        	19.107         	5.56711        	6.58372        	4.14878        	4.30049        
7	7.26293        	90.5576        	25.9677        	7.11061        	7.62394        	4.53856        	4.52624        
8	7.8179         	72.5882        	12.7567        	3.94855        	5.42581        	3.56838        	3.79966        
9	7.53455        	77.3759        	30.8266        	8.27705        	7.71016        	4.53463        	4.52509        
10	5.15725        	60.0286        	16.1335        	4.47116        	4.65444        	2.82831        	2.8848         
11	4.70344        	53.7127        	22.7628        	5.92628        	5.20765        	2.99565        	2.95312        
12	5.51304        	69.3           	17.9503        	4.97923        	5.30316        	3.1947         	3.22805        
13	5.21345        	62.0514        	15.3473        	4.30567        	4.72914        	2.88678        	2.94393        
14	4.84225        	57.1511        	13.2922        	3.80092        	4.38602        	2.69015        	2.74708        
15	4.89164        	53.5349        	13.5252        	3.84534        	4.34095        	2.6666         	2.73078        
16	5.90342        	55.2805        	10.2288        	3.09066        	3.95266        	2.60104        	2.78596        
17	3.97638        	40.9651        	17.732         	4.69519        	4.42386        	2.55712        	2.52396        
18	4.58273        	61.7634        	22.4538        	5.61071        	5.22961        	3.01606        	2.96254        
19	4.70588        	77.3273        	21.0703        	5.22187        	5.08309        	2.9727         	2.94462        
20	5.32512        	88.3022        	19.8982        	5.00717        	5.12395        	3.06634        	3.1296         
21	4.4627         	58.4143        	22.6669        	5.48651        	4.9837         	2.86361        	2.81229        
22	3.93833        	46.6304        	20.8775        	5.2722         	4.66996        	2.6605         	2.59859        
23	4.36129        	50.0656        	15.6419        	4.29494        	4.59508        	2.72249        	2.71341        
24	4.62542        	46.0199        	29.0115        	7.24946        	6.00307        	3.3592         	3.23391        
25	5.63152        	55.4785        	29.4844        	7.66069        	6.69816        	3.80761        	3.71462        
