period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	77.8889        	4.63579        	3.9055         	2.17641        	10.0925        	12.8021        	20.9444        
2	44.6119        	5.97841        	3.53484        	1.66685        	5.62878        	5.70056        	7.96028        
3	79.2799        	5.69826        	4.10461        	2.14803        	9.12136        	11.6019        	17.939         
4	61.061         	4.01249        	3.14541        	1.69915        	7.5569         	9.37202        	14.9388        
5	24.3212        	7.5271         	3.4893         	1.47648        	4.04136        	3.81028        	5.06837        
6	62.9658        	7.97108        	4.39247        	2.05498        	6.94465        	7.30328        	10.4717        
7	24.2737        	12.5756        	5.08068        	2.056          	5.09458        	4.49658        	5.74952        
8	61.3778        	6.56568        	3.72452        	1.73597        	5.82242        	6.22775        	8.94074        
9	63.0986        	10.1674        	5.58842        	2.58493        	8.30113        	8.2517         	11.3935        
10	80.4179        	6.29719        	4.20617        	2.09795        	7.85808        	8.51026        	12.4095        
11	44.1882        	7.69568        	3.82853        	1.68292        	5.04644        	5.16366        	7.22491        
12	50.6196        	8.35934        	4.46551        	2.01927        	6.27178        	6.22386        	8.5482         
13	80.0788        	5.73988        	3.88087        	1.96566        	7.7612         	8.99291        	13.6147        
14	62.0773        	6.92899        	4.03312        	1.90749        	6.4921         	6.71173        	9.48528        
15	46.6409        	7.19946        	3.92461        	1.79111        	5.72771        	5.8316         	8.12678        
16	56.3994        	7.22398        	3.45864        	1.50045        	4.57621        	5.26619        	7.93973        
17	61.0387        	6.32984        	3.53774        	1.64614        	5.59246        	6.15085        	8.99478        
18	20.7991        	13.3189        	5.00875        	1.96371        	4.52671        	3.96616        	5.05271        
19	23.9002        	14.0614        	5.52208        	2.24235        	5.58922        	4.71445        	5.87311        
20	26.5889        	11.3485        	4.41367        	1.81559        	4.77151        	4.235          	5.47376        
21	20.2668        	11.4338        	4.60577        	1.88988        	4.81878        	4.06573        	5.07712        
22	24.7658        	9.57683        	4.40615        	1.85857        	4.99716        	4.46573        	5.75093        
23	23.6656        	11.346         	4.9671         	2.05558        	5.30006        	4.61747        	5.85198        
24	48.2558        	8.82407        	4.93178        	2.26352        	7.1528         	6.8841         	9.29549        
25	88.9045        	7.17278        	4.51674        	2.19881        	7.94801        	8.71708        	12.7083        
