period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	11.6454        	60.3389        	49.4492        	17.9147        	11.9407        	7.57415        	7.92356        
2	12.2374        	86.9051        	45.8312        	13.8704        	11.8067        	7.63218        	8.03729        
3	5.99548        	40.7099        	65.7842        	14.6196        	9.88895        	5.2402         	4.85384        
4	11.2104        	68.1239        	56.255         	18.4101        	12.8817        	7.41215        	7.0947         
5	3.70771        	15.8093        	66.8225        	20.0906        	8.74876        	4.19602        	3.61505        
6	6.51715        	36.2682        	97.2529        	24.8203        	12.8027        	6.45692        	5.80108        
7	2.35646        	5.90249        	36.3992        	50.184         	10.4587        	4.06105        	3.14316        
8	3.78173        	15.3025        	70.7893        	20.8428        	9.15196        	4.34009        	3.76726        
9	4.01526        	10.9363        	57.7231        	64.3208        	15.3503        	6.4048         	4.86785        
10	3.66898        	19.1454        	65.9365        	20.057         	7.89476        	3.76474        	3.42379        
11	3.61526        	19.6058        	55.148         	13.3142        	7.09672        	3.52898        	3.16374        
12	2.7778         	10.4357        	61.9632        	19.9582        	7.35847        	3.37085        	2.87394        
13	3.64327        	13.3339        	69.808         	39.7796        	11.3412        	4.95173        	4.01674        
14	13.4269        	99.6646        	32.949         	9.21028        	10.7925        	6.80918        	7.0321         
15	2.85304        	6.90336        	42.7147        	50.0573        	11.7777        	4.74905        	3.73604        
16	1.64283        	3.69475        	23.5689        	53.6774        	8.36168        	3.10467        	2.32303        
17	2.02911        	2.73149        	14.048         	51.4192        	17.5155        	5.70337        	3.83688        
18	2.09227        	2.1707         	8.69569        	21.4279        	21.9718        	6.97817        	4.55796        
19	2.71073        	2.74634        	10.7783        	26.1154        	29.732         	9.27724        	6.01661        
20	3.16256        	4.43156        	21.1613        	59.2096        	24.1181        	8.27662        	5.79913        
21	3.38698        	9.64591        	59.2758        	49.3056        	12.0386        	5.02153        	4.02106        
22	4.19681        	45.7826        	17.6004        	4.72734        	4.61452        	2.69025        	2.66123        
23	6.51805        	93.8851        	13.2726        	3.82925        	4.78321        	3.06403        	3.21436        
24	8.45842        	47.0556        	10.0593        	3.29147        	5.0868         	3.48018        	3.78922        
25	3.69583        	43.938         	14.9291        	4.00766        	3.86161        	2.26664        	2.25874        
