period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	17.9305        	2.01368        	2.30852        	1.52321        	9.98896        	17.2435        	32.5289        
2	21.3763        	2.35561        	2.69841        	1.79705        	11.984         	21.4434        	41.8986        
3	18.0443        	2.06617        	2.3764         	1.57963        	10.5026        	18.2648        	34.8144        
4	20.1858        	2.15165        	2.38148        	1.54189        	9.72853        	16.0096        	29.7561        
5	19.5209        	2.21808        	2.56491        	1.70324        	11.244         	19.6799        	37.8716        
6	18.3099        	2.14717        	2.4987         	1.67091        	11.2179        	19.6316        	37.3594        
7	21.8595        	2.37563        	2.65653        	1.73189        	11.039         	18.4234        	34.5392        
8	20.9721        	2.24131        	2.48302        	1.60747        	10.1286        	16.6263        	30.9264        
9	16.2506        	1.98953        	2.36058        	1.5987         	11.0225        	19.794         	38.088         
10	14.6825        	1.88375        	2.28276        	1.56519        	11.061         	20.2523        	39.015         
11	15.8174        	1.94082        	2.30432        	1.56033        	10.7648        	19.3059        	36.9749        
12	14.5848        	1.82337        	2.18439        	1.48874        	10.4187        	18.9334        	36.553         
13	25.0558        	2.54165        	2.81561        	1.84119        	11.9963        	21.0712        	40.3812        
14	27.0272        	2.56899        	2.75254        	1.75158        	10.6576        	17.6485        	32.8311        
15	16.8566        	1.92438        	2.23088        	1.49393        	10.1163        	18.0201        	34.69          
16	26.6804        	2.36501        	2.47375        	1.55388        	9.31111        	15.2674        	28.4203        
17	24.0364        	2.22384        	2.35326        	1.48702        	8.99302        	14.6866        	27.3552        
18	28.5344        	2.26455        	2.24107        	1.37223        	7.85056        	12.1077        	22.1152        
19	46.0829        	2.97436        	2.60195        	1.48368        	7.35473        	9.90058        	16.8           
20	51.7255        	2.93469        	2.60427        	1.51259        	7.90283        	11.8104        	21.351         
21	35.1097        	2.44925        	2.34989        	1.41088        	7.80127        	11.8643        	21.8518        
22	28.3432        	2.15794        	2.10873        	1.2741         	7.1051         	10.6263        	19.3134        
23	30.674         	2.29656        	2.25717        	1.37402        	7.84008        	12.1587        	22.7923        
24	39.7278        	2.83252        	2.73249        	1.65054        	9.315          	14.4558        	27.2477        
25	23.4894        	2.07411        	2.16661        	1.37106        	8.40226        	13.9616        	26.7313        
