period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	87.4897        	8.44229        	4.92124        	2.36839        	8.27762        	8.73828        	12.5927        
2	79.6702        	8.47512        	5.08759        	2.45372        	8.58416        	9.00904        	12.8973        
3	59.4698        	7.75159        	4.43254        	2.09121        	6.97702        	7.05128        	9.84503        
4	75.8635        	9.74628        	5.12719        	2.36476        	7.6221         	7.65396        	10.689         
5	90.5173        	10.065         	5.59375        	2.62684        	8.69558        	8.86082        	12.4718        
6	81.5738        	9.34938        	5.21734        	2.44868        	8.12196        	8.26189        	11.6146        
7	60.4447        	8.37893        	4.459          	2.0499         	6.55582        	6.5038         	8.996          
8	65.2604        	11.7081        	5.32584        	2.33912        	7.00405        	6.78344        	9.31111        
9	50.4043        	11.1189        	4.58305        	1.98451        	5.86087        	5.63742        	7.70591        
10	35.1073        	9.04583        	4.2935         	1.89364        	5.55343        	5.13198        	6.78175        
11	37.1272        	11.7941        	5.44867        	2.35758        	6.59628        	5.99018        	7.80649        
12	73.9667        	17.5208        	7.69097        	3.36313        	9.72407        	9.26586        	12.511         
13	79.992         	7.1519         	4.4114         	2.15977        	7.7917         	8.34563        	12.1249        
14	93.2425        	10.2532        	5.4796         	2.54098        	8.3948         	8.61116        	12.4065        
15	99.3334        	7.76156        	4.65592        	2.25479        	8.01126        	8.56559        	12.6283        
16	70.6356        	6.7649         	4.08859        	1.97532        	6.95556        	7.30948        	10.4869        
17	85.604         	9.40558        	5.22184        	2.45753        	8.24537        	8.4811         	12.0389        
18	67.2473        	12.8214        	6.17508        	2.77884        	8.46371        	8.18035        	11.124         
19	89.1979        	16.2346        	7.81344        	3.39403        	10.3351        	10.176         	14.0333        
20	126.497        	14.1307        	7.68604        	3.6774         	13.4221        	14.9831        	23.8799        
21	120.641        	8.99172        	6.36232        	3.34007        	13.2888        	15.5398        	23.6762        
22	95.1714        	7.30778        	5.38337        	2.83547        	11.5582        	13.6741        	20.7364        
23	101.038        	6.79399        	5.54638        	3.06515        	13.608         	16.9728        	26.9778        
24	97.4236        	6.8058         	5.3874         	2.92401        	12.5087        	15.049         	23.3091        
25	63.4           	5.08666        	4.81475        	2.86882        	14.8568        	21.0922        	36.5958        
