period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	20.5894        	53.0806        	53.4431        	30.3369        	24.7114        	16.0671        	15.1431        
2	16.691         	112.236        	72.4212        	21.5096        	18.135         	10.0358        	9.8761         
3	6.35785        	47.2561        	73.7784        	16.9347        	10.384         	5.44522        	5.00864        
4	12.974         	58.0082        	55.7068        	19.4793        	14.2307        	8.31769        	8.59478        
5	4.69382        	30.1276        	100.036        	39.3138        	11.1227        	5.10934        	4.42339        
6	6.81937        	38.3443        	100.441        	27.783         	13.3668        	6.62087        	5.91044        
7	3.98909        	13.3819        	60.9347        	68.5595        	16.6277        	6.13271        	5.09454        
8	4.33613        	26.105         	113.651        	35.5897        	10.5398        	4.84708        	4.17445        
9	4.47746        	12.0732        	59.8493        	59.8064        	17.5605        	7.48285        	5.77573        
10	6.18689        	35.731         	74.2475        	40.4168        	14.1961        	6.07309        	5.12359        
11	4.66052        	36.3265        	93.92          	27.0871        	9.40864        	4.48139        	3.98038        
12	3.49058        	19.2253        	91.6499        	37.4162        	9.66506        	4.12006        	3.47904        
13	5.87113        	26.3825        	90.7596        	62.5313        	16.754         	7.17322        	5.66374        
14	13.854         	103.916        	33.6086        	10.1008        	10.4855        	6.71022        	7.04333        
15	4.28162        	14.3471        	72.1915        	80.0579        	16.0592        	6.24258        	4.92368        
16	3.18938        	8.4766         	45.9724        	66.9805        	14.5114        	5.5755         	4.22212        
17	2.2442         	3.09878        	17.0665        	59.9926        	23.2132        	6.89263        	4.63763        
18	2.23552        	2.36589        	9.90151        	28.5852        	25.951         	7.92878        	5.07632        
19	3.46031        	3.51581        	15.7553        	44.7894        	53.8891        	14.6349        	8.73202        
20	4.63536        	6.86974        	37.26          	91.6067        	43.1662        	13.8593        	9.41998        
21	5.03071        	21.2231        	85.977         	73.6416        	17.6129        	7.36034        	5.98558        
22	5.45562        	82.5883        	32.0432        	7.03138        	5.7276         	3.27132        	3.24742        
23	7.94232        	108.138        	17.2419        	4.53258        	5.42088        	3.47749        	3.69731        
24	12.4226        	87.5552        	13.9015        	4.14932        	6.06884        	4.21582        	4.66945        
25	5.42945        	76.009         	29.3561        	6.46258        	5.46736        	3.1814         	3.10987        
