period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10
1	5.95361        	4.70534        	16.587         	36.4108        	92.4026        	30.4777        	17.5782        
2	5.2402         	3.78702        	11.8108        	20.7291        	89.0521        	26.267         	15.0954        
3	7.98008        	3.45267        	7.79998        	9.74783        	106.413        	74.0869        	38.9459        
4	6.96085        	3.07661        	7.55964        	10.08          	157.099        	83.3278        	37.0804        
5	7.84894        	3.02543        	6.5308         	7.76804        	106.197        	82.1956        	40.3877        
6	3.96097        	16.0657        	124.432        	58.9057        	12.5091        	5.50037        	4.37137        
7	2.61313        	1.81498        	5.54332        	10.1897        	47.4019        	14.4192        	8.05082        
8	2.95179        	1.85844        	5.47366        	9.42325        	57.1284        	18.1678        	10.1122        
9	4.69433        	2.83029        	8.34156        	13.8667        	132.911        	35.4196        	17.5303        
10	2.95048        	1.91278        	5.68145        	9.93928        	57.7847        	17.6634        	9.63454        
11	3.80416        	2.79733        	9.4536         	20.4353        	84.3505        	25.0533        	13.0413        
12	3.17492        	2.3447         	7.76999        	15.815         	60.6953        	17.5317        	9.6098         
13	3.33732        	2.50331        	8.73713        	20.6507        	66.7645        	19.536         	10.6204        
14	3.8579         	2.38818        	7.14294        	12.3287        	100.451        	26.9591        	13.866         
15	3.59017        	2.57309        	8.68972        	18.4495        	72.5483        	21.4003        	12.1177        
16	3.44898        	3.16812        	13.1603        	32.5668        	50.4511        	16.7577        	9.55141        
17	3.70444        	3.10419        	10.9763        	22.5009        	57.488         	17.2561        	10.0477        
18	3.96983        	3.53793        	14.0496        	37.6607        	73.9559        	19.0485        	10.9185        
19	2.65292        	2.5546         	10.1271        	27.3286        	39.4664        	10.794         	6.5182         
20	3.36381        	2.44796        	8.21423        	16.8688        	80.3876        	20.4659        	10.8577        
21	3.15057        	2.18162        	6.84212        	12.7085        	58.2664        	18.0678        	9.81806        
22	3.05882        	2.45068        	8.80189        	20.8376        	57.2353        	15.9161        	8.98693        
23	2.9549         	2.88644        	11.7131        	32.4507        	48.0049        	11.9167        	7.23812        
24	3.90722        	4.31089        	20.119         	60.8612        	53.4013        	15.1778        	9.65048        
25	4.34725        	6.9084         	35.4928        	96.3457        	31.6272        	10.7768        	7.53221        
