period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10	
1	146.385	10.544	 6.155	 2.825	10.409	10.249	14.700
2	162.421	 9.129	 5.615	 2.650	10.321	10.401	15.228
3	228.458	 9.077	 6.400	 3.168	13.578	14.702	22.851
4	113.179	10.115	 5.643	 2.536	 8.963	 8.591	11.870
5	171.675	 7.817	 5.101	 2.473	10.183	10.620	16.178
6	195.188	 9.675	 6.349	 3.038	12.159	12.477	19.211
7	214.713	 8.500	 5.992	 2.966	12.716	13.769	21.404
8	173.949	 9.786	 6.019	 2.840	11.062	11.149	16.322
9	194.169	 8.869	 5.788	 2.807	11.552	12.049	18.352
10	204.510	10.322	 6.736	 3.201	12.637	13.076	19.664
11	147.682	10.612	 6.193	 2.843	10.476	10.315	14.795
12	111.987	11.520	 6.159	 2.729	 9.378	 8.832	11.912
13	134.956	11.101	 6.200	 2.806	10.056	 9.725	13.226
14	146.291	 9.729	 5.692	 2.631	 9.833	 9.770	14.144
15	74.395	15.316	 7.189	 3.005	 9.215	 8.109	10.869
16	60.598	17.540	 7.621	 3.091	 8.946	 7.619	 9.738
17	45.652	22.319	 8.259	 3.268	 8.917	 7.355	 9.270
18	39.881	22.942	 8.328	 3.173	 8.406	 6.825	 8.512
19	100.927	18.798	 8.791	 3.703	11.515	10.219	13.512
20	62.522	18.087	 7.720	 3.155	 9.265	 7.955	10.386
21	29.980	37.854	10.413	 3.821	 8.962	 6.845	 8.200
22	45.929	26.435	 9.600	 3.658	 9.689	 7.868	 9.813
23	50.655	17.736	 7.326	 2.925	 8.225	 6.892	 8.720
24	28.115	42.365	11.540	 4.013	 9.123	 6.864	 8.143
25	21.199	41.292	 9.934	 3.433	 7.446	 5.478	 6.406
