period	IMR/M11	IMR/M12	IMR/M07	IMR/M08	IMR/M13	IMR/M09	IMR/M10	
1	10.087	99.068	155.681	23.853	16.945	 8.534	 7.914
2	 7.923	57.121	202.050	28.768	16.117	 7.685	 6.905
3	13.932	86.401	393.972	55.828	29.632	13.972	12.460
4	21.043	213.699	304.256	45.363	34.400	17.503	16.301
5	21.312	336.299	99.726	21.527	23.167	13.102	13.002
6	20.224	305.645	56.559	13.614	18.053	10.842	11.162
7	18.057	288.173	75.076	17.405	18.997	10.807	10.768
8	20.810	228.116	35.616	 9.667	14.497	 9.130	 9.678
9	18.009	285.273	87.078	19.069	20.262	11.374	11.241
10	13.602	217.539	49.078	11.322	13.371	 7.756	 7.822
11	12.069	192.449	74.920	14.844	14.669	 8.061	 7.872
12	13.993	225.081	51.826	11.960	14.191	 8.176	 8.212
13	12.998	211.371	43.561	10.598	12.719	 7.426	 7.520
14	12.406	198.811	39.909	 9.651	11.779	 6.924	 7.041
15	12.673	202.981	40.763	 9.859	12.033	 7.073	 7.192
16	15.526	190.691	29.242	 8.003	11.733	 7.335	 7.743
17	10.535	163.598	58.388	12.355	12.353	 6.833	 6.699
18	10.844	168.256	60.073	12.718	12.717	 7.034	 6.896
19	10.918	175.511	53.180	11.564	12.292	 6.891	 6.811
20	11.964	192.993	44.353	10.226	12.134	 6.990	 7.021
21	10.241	159.064	56.767	12.011	12.010	 6.642	 6.512
22	 9.727	148.443	67.256	12.170	11.898	 6.492	 6.314
23	11.122	179.959	46.501	10.721	11.707	 6.653	 6.628
24	11.019	154.409	91.150	16.278	14.855	 7.947	 7.637
25	14.700	216.815	103.735	20.038	18.646	10.117	 9.801
